,user,id,created_at,text
64,unitedrant,13853006407,2010-05-12 14:09:05,"I think Terry break is great for #England... he's slow, vulnerable in the air and importantly a cunt. King'll do just fine #mufc #thfc"
65,MarkOgden_,13853022243,2010-05-12 14:09:24,#mufc to open new Lansdowne Road (Aviva Stadium) v Airtricity League XI in August. Playing in Dublin will be like a home game.
66,OliverKayTimes,13853067034,2010-05-12 14:10:19,#MUFC to play pre-season friendly v Airtricity League XI to mark opening of new Aviva stadium in Dublin on Aug 4
67,seidodge,13853153522,2010-05-12 14:12:09,Boooo!! @oliverkaytimes #MUFC to play pre-season friendly v Airtricity League XI to mark opening of new Aviva stadium in Dublin on Aug 4
68,DTguardian,13853175531,2010-05-12 14:12:37,"Man Utd just announced they will play an Irish League XI in Dublin on Aug 4 to celebrate opening Aviva stadium, new Lansdowne Rd #mufc"
69,gribers,13853201662,2010-05-12 14:13:10,RT @Markogden4: #mufc to open new Lansdowne Road (Aviva Stad v Airtricity League XI in August. Playing in Dublin will be like a home game.
70,DublinHotspur,13853236577,2010-05-12 14:13:52,RT @oliverkaytimes: #MUFC to play pre-season friendly v Airtricity League XI to mark opening of new Aviva stadium in Dublin on Aug 4
71,mr_ias,13853256932,2010-05-12 14:14:19,HEAVEN!!!!! He deserved it! RT @unitedrant: Broken metatarsal for Terry... #cfc #mufc #england
72,gotvassli,13853307437,2010-05-12 14:15:19,Økonomien er tydeligvis kjempebra i #mufc..... http://bit.ly/blRGxb
73,philgatt,13853383161,2010-05-12 14:16:50,I suppose Cappello could always ask Bridge to come back for #England eh? #WC2010 #mufc #mcfc
74,nathanmurf,13853481766,2010-05-12 14:18:52,RT @oliverkaytimes #MUFC to play pre-season friendly v Airtricity League XI to mark opening of new Aviva stadium in Dublin on Aug 4
75,terencekane,13853619133,2010-05-12 14:21:36,RT @oliverkaytimes: #MUFC to play pre-season friendly v Airtricity League XI to mark opening of new Aviva stadium in Dublin on Aug 4
76,chrislovescass,13853654777,2010-05-12 14:22:19,John Terry could miss the World Cup with a new metatarsal injury. Karma strikes again! #mufc
77,GaryHessman,13854118802,2010-05-12 14:31:31,Reds to play pre-season friendly in Dublin to open new Aviva Stadium on 4 August http://tinyurl.com/2fmelnf #mufc (via @BenHibbs)
78,unitedrant,13854162327,2010-05-12 14:32:24,Picture: Terry & Bridge learn of metatarsal break.... #cfc #mufc #england http://tweetphoto.com/22110359
79,HarryOncy,13854244114,2010-05-12 14:34:05,"Why now, why not last month! God save England! RT @unitedrant: Broken metatarsal for Terry... #cfc #mufc #england http://myloc.me/6YEjq"
80,hdkzii,13854286650,2010-05-12 14:34:56,Terry could be out for FA Cup final and WC with metatarsal injury. #MUFC http://bit.ly/d4HTy1
81,unitedrant,13854324545,2010-05-12 14:35:43,Sure people will talk about Bridge for England now... although Capello already has 3 left backs in the squad #mufc #cfc #mcfc #england
82,redgm99,13854436051,2010-05-12 14:38:02,RT @unitedrant: Picture: Terry & Bridge learn of metatarsal break.... #cfc #mufc #england http://tweetphoto.com/22110359 < Haha I love this
83,dubyahMUFC,13854625519,2010-05-12 14:41:58,Haha! RT @unitedrant: John Terry taken to hospital after a training injury today.... hopefully its fatal #mufc #cfc #england
84,algernonradish,13854988271,2010-05-12 14:49:17,@WEWANTGLAZEROUT seen this? http://img340.imageshack.us/img340/914/2rh8r3p.jpg Eric Cantona Starve the Glazers billboard #mufc #luhg
85,unitedrant,13855079165,2010-05-12 14:51:06,RT @algernonradish: @WEWANTGLAZEROUT seen this? http://bit.ly/bt2arC  Cantona Starve the Glazers billboard #mufc #luhg
86,donvitohutama,13855172126,2010-05-12 14:53:00,Hahahaha RT @unitedrant: John Terry taken to hospital after a training injury today.... hopefully its fatal #mufc #cfc #england
87,meagher99,13855614557,2010-05-12 15:01:53,RT @unitedrant: RT @algernonradish: @WEWANTGLAZEROUT seen this? http://bit.ly/bt2arC  Cantona Starve the Glazers billboard #mufc #luhg
88,unitedrant,13856251304,2010-05-12 15:14:54,New Rant: Fans call on Cantona to up protest stakes http://bit.ly/bEYMva #united #manutd #mufc
89,davidbutler360,13856279889,2010-05-12 15:15:31,Wohoo RT @unitedrant: John Terry taken to hospital after a training injury today.... hopefully its fatal #mufc #cfc #england
90,MarkOgden_,13856577297,2010-05-12 15:21:49,"If Chelsea win double, they should play Fulham in C.Shield if they win Europa League. Bored with #Chelsea v #mufc every year. #fulham, #ffc"
91,ManUnited_FFC,13856828938,2010-05-12 15:27:02,As United look to replace the old guard – ‘to buy or not to buy?’: There are a multitude of reason... http://bit.ly/bqCRt0 #mufc #manunited
92,ManUnited_FFC,13856829842,2010-05-12 15:27:03,Would an injury-free season REALLY have had a bearing on the title?: As the dust settles on what s... http://bit.ly/czuHok #mufc #manunited
93,kimptona7,13856861676,2010-05-12 15:27:43,RT @unitedrant: Picture: Terry & Bridge learn of metatarsal break.... #cfc #mufc #england http://tweetphoto.com/22110359
94,danforshaw,13857352274,2010-05-12 15:37:46,Picture: Terry & Bridge learn of metatarsal break.... #cfc #mufc #england http://tweetphoto.com/22110359 (via @unitedrant)#fb
95,Speak_Freely,13857406620,2010-05-12 15:38:56,John Terry injured.  Couldn't happen to a nicer twat. Bridge for the World Cup  #mufc #manutd #united
96,Martin_west83,13857524531,2010-05-12 15:41:21,@MarcusDysch Benzema's poor form and alleged involvement is sex scandal hasn't helped cause. Should have signed for #MUFC!
97,redgm99,13857691096,2010-05-12 15:44:46,@MsMozza I know - I was at an England game in the 90s with 6 #mufc players on the pitch and  the crowd was singing 'stand up if hate ManU'
98,dX0789,13857724746,2010-05-12 15:45:27,#Manchester #United #MUFC #LUHG Glory Glory United....... http://twitpic.com/1n6va7
99,GloryManUnited,13858505437,2010-05-12 16:02:00,Krasic agent drops United hint http://bit.ly/dt78A9 #mufc
100,unitedrant,13858537635,2010-05-12 16:02:41,Terry hasn't broken metatarsal... hopes to play in FA Cup Final and World Cup. Football karma not done then #cfc #mufc #england
101,GloryManUnited,13858549744,2010-05-12 16:02:57,Benzema: I'm Real happy! http://bit.ly/9WM3HF #mufc
102,Trewball,13858960546,2010-05-12 16:11:44,I hope England dont win the world cup so Terry and Lampard can't turn round and say 'we've had the best year of our lives' Fuck them! #MUFC
103,StretEndArising,13859839864,2010-05-12 16:30:32,Anyone watching Europa League final Fulham v Atletico wanting an in match discussion later? http://bit.ly/apmWtm #mufc #united #football
104,RenegADE6killer,13859922894,2010-05-12 16:32:17,Its the only way. RT @algernonradish: @WEWANTGLAZEROUT seen this? http://bit.ly/bt2arC  Cantona Starve the Glazers billboard #mufc #luhg
105,redgm99,13860212653,2010-05-12 16:38:33,Oh Cameron....is green and gold......Oh Cameron is green and gold (look carefully) http://twitpic.com/1n787t #luhg #mufc
106,melissah528,13860778092,2010-05-12 16:50:50,RT @red_atkins: Dublin booked for the match in August. Can't wait #mufc <- sooooo jealous. I wish I wasn't an ocean away :(
107,wheatln2,13863568491,2010-05-12 17:52:26,Good thing they're coming to Toronto this summer too! RT @oliverkaytimes: #MUFC to play pre-season friendly v Airtricity League XI on Aug 4
