,user,id,created_at,text
58,grDd7mWOAYLwGwl,865644387895697408,2017-05-19 19:04:39,#Приколы про животных #смешные кошки завтрак котов #видео для детей детс... https://youtu.be/rA-4L7ZIugU  с помощью @YouTube
59,actionScript3,865645229096882178,2017-05-19 19:08:00,#AmboyDukes Journey to the Center of the Mind http://youtu.be/UN2VNFpiGWo  #MusicVideo #Музыка #Видео #Oldiespic.twitter.com/1YqcAOGsne
60,TwilightRussia,865645746359377920,2017-05-19 19:10:03,Два новых промо-ролика экшена «Планета обезьян: Война» #вуди_харрельсон #экшен #видео https://twilightrussia.ru/news/dva_novykh_promo_rolika_ehkshena_planeta_obezjan_vojna/2017-05-19-48147 …
61,Art_Erotica_HD,865645857693065216,2017-05-19 19:10:30,Смотреть Эротические Фильмы Кино Сериалы Онлайн 720p 1080p HD FullHD  / #Эротика #Видео #Пошлое #Кино #Фильм #Сек..https://vk.cc/6F6lqB 
62,dreamcatmaster,865646969821159439,2017-05-19 19:14:55,В ЛНР задержана украинская ДРГ http://colonelcassad.livejournal.com/3427657.html?utm_source=twsharing&utm_medium=social … #видео #Украина #МГБЛНР #войнанаУкраине #Новороссия #ЛНР #терроризм #Пасечник #ГУРМОУ
63,actionScript3,865646990180274176,2017-05-19 19:15:00,#Beatles - Happiness is a Warm Gun https://vimeo.com/32313020  #MusicVideo #Музыка #Видео #Oldiespic.twitter.com/ywRLnZvns2
64,USEmbHell,865647127367634945,2017-05-19 19:15:32,"В чуши Навального не нашли доказательств коррупции (Руслан Осташко)

#видео #политика #экономика #правительствоhttps://www.youtube.com/watch?v=K-ml_pS3ZH8 …"
65,AlekseyV1983,865647224683847680,2017-05-19 19:15:55,"#поиск #пропал #помогитенайти #репост #регистратор #камер #фото #видео #россия #спб
https://vk.com/wall773768_800 
https://vk.com/club121435340 "
66,actionScript3,865648246563020801,2017-05-19 19:19:59,HYPNOTIZED..the RIP @BillZucker Band  GOLD!!!! http://youtu.be/ci36Bb_fyP4  #MusicVideo #Музыка #Видео #TeamZucker
67,actionScript3,865648751599276032,2017-05-19 19:22:00,#Dragostea - Din Tei ( Numa Numa ) http://youtu.be/w9xqn9iINM4  #MusicVideo #Музыка #Видео #Oldiespic.twitter.com/cWN4E727F3
68,actionScript3,865650513110417408,2017-05-19 19:28:59,#DavidBowie lost '73 Top of the Pops The Jean Genie http://youtu.be/yEmGQYCuc6M  #MusicVideo #Музыка #Видео #Oldiespic.twitter.com/cXCkSkr1nP
69,USEmbHell,865650898424299522,2017-05-19 19:30:31,"""Звезда на ""Звезде"" с Александром Стриженовым. Анна Большова

#видео #политика #экономика #правительство #религияhttps://www.youtube.com/watch?v=ri2O2zTuRbM …"
70,dreamcatmaster,865651140871864321,2017-05-19 19:31:29,Военный парад в Москве в формате 360 градусов. http://colonelcassad.livejournal.com/3426809.html?utm_source=twsharing&utm_medium=social … #видео #технологии #Москва #армия
71,Fedora73Danil,865651310451867649,2017-05-19 19:32:10,"Мюллер гнал  машину  по шоссе со скоростью сто километров в
    час. А рядом бежал Штирлиц... #Анекдот #Шутка #Юмор #Видео #Фото"
72,actionScript3,865652274655186945,2017-05-19 19:35:59,#TRAFFIC Dear Mr. Fantasy LIVE 1972 #SteveWinwood http://youtu.be/xT4-iBuDw0Q  #MusicVideo #Музыка #Видео #Oldiespic.twitter.com/7zjpZFCJ2t
